time	V(2)	V(d1)	V(d2)
3.898438393945527e+000	2.918651e+000	9.793935e-001	-2.786140e+000
3.898482862416509e+000	2.918694e+000	9.792631e-001	-2.834453e+000
3.898527330887491e+000	2.918738e+000	9.791278e-001	-2.854543e+000
3.898839983475382e+000	2.919044e+000	9.778849e-001	-1.790430e+003
3.898840899002726e+000	2.919044e+000	9.777015e-001	-1.495806e+000
3.898842119705851e+000	2.919045e+000	9.776995e-001	-1.675955e+000
3.898852931647815e+000	2.919056e+000	9.776820e-001	-1.615869e+000
3.898863743589780e+000	2.919067e+000	9.776656e-001	-1.554361e+000
3.898874555531744e+000	2.919077e+000	9.776505e-001	-1.491430e+000
3.898885367473708e+000	2.919088e+000	9.776365e-001	-1.427077e+000
3.898896179415672e+000	2.919098e+000	9.776238e-001	-1.361301e+000
3.898906991357637e+000	2.919109e+000	9.776122e-001	-1.294103e+000
3.898917803299601e+000	2.919120e+000	9.776019e-001	-1.225483e+000
3.898995928299601e+000	2.919196e+000	9.775559e-001	-7.811643e-001
3.899152178299601e+000	2.919349e+000	9.775456e-001	-2.315659e-001
3.899464678299601e+000	2.919654e+000	9.776254e-001	1.775242e-001
3.900089983475382e+000	2.920266e+000	9.779674e-001	2.746077e+002
3.900091814530069e+000	2.920267e+000	9.780262e-001	1.694345e+000
3.900094255936319e+000	2.920270e+000	9.780309e-001	1.931763e+000
3.900128435623820e+000	2.920303e+000	9.781091e-001	2.313579e+000
3.900167498123820e+000	2.920341e+000	9.782225e-001	2.714177e+000
3.900245928299601e+000	2.920418e+000	9.786150e-001	3.241941e+002
3.900246691239054e+000	2.920419e+000	9.786839e-001	9.927368e+000
3.900246996414835e+000	2.920419e+000	9.786857e-001	7.805379e+000
3.900247606766398e+000	2.920420e+000	9.786881e-001	3.793335e+000
3.900248827469523e+000	2.920421e+000	9.786934e-001	4.273558e+000
3.900293121554344e+000	2.920464e+000	9.789027e-001	4.566791e+000
3.900337415639166e+000	2.920508e+000	9.791176e-001	4.811040e+000
3.900381709723987e+000	2.920551e+000	9.793380e-001	5.006304e+000
3.900426003808808e+000	2.920594e+000	9.795640e-001	5.152584e+000
3.900470297893630e+000	2.920638e+000	9.797955e-001	5.249879e+000
3.900514591978451e+000	2.920681e+000	9.800325e-001	5.298190e+000
3.900558886063273e+000	2.920725e+000	9.802751e-001	5.297516e+000
3.900871538651164e+000	2.921032e+000	9.824560e-001	3.061634e+003
3.900872454178507e+000	2.921033e+000	9.827693e-001	2.274704e+000
3.900873674881632e+000	2.921034e+000	9.827724e-001	2.548424e+000
3.900884486823597e+000	2.921044e+000	9.827987e-001	2.430971e+000
3.900895298765561e+000	2.921055e+000	9.828229e-001	2.311563e+000
3.900906110707525e+000	2.921066e+000	9.828447e-001	2.190201e+000
3.900916922649489e+000	2.921076e+000	9.828643e-001	2.066884e+000
3.900927734591454e+000	2.921087e+000	9.828816e-001	1.941613e+000
3.900938546533418e+000	2.921098e+000	9.828967e-001	1.814387e+000
3.900949358475383e+000	2.921108e+000	9.829094e-001	1.685207e+000
3.901027483475382e+000	2.921185e+000	9.829717e-001	1.010692e+000
3.901183733475382e+000	2.921339e+000	9.830625e-001	5.821523e-001
3.901496233475382e+000	2.921646e+000	9.832513e-001	5.921932e-001
3.902121233475382e+000	2.922261e+000	9.835759e-001	4.308414e-001
3.902140764725382e+000	2.922280e+000	9.835825e-001	-2.288264e+000
3.902141375076945e+000	2.922281e+000	9.835810e-001	-4.574533e+000
3.902141527664836e+000	2.922281e+000	9.835802e-001	-5.107012e+000
3.902141565811808e+000	2.922281e+000	9.835801e-001	-4.671224e+000
3.902141642105754e+000	2.922281e+000	9.835798e-001	-3.601074e+000
3.902141794693645e+000	2.922281e+000	9.835793e-001	-3.408813e+000
3.902142099869426e+000	2.922281e+000	9.835781e-001	-3.860982e+000
3.902153173390631e+000	2.922292e+000	9.835336e-001	-4.015628e+000
3.902164246911836e+000	2.922303e+000	9.834867e-001	-4.166199e+000
3.902175320433042e+000	2.922314e+000	9.834372e-001	-4.312696e+000
3.902186393954247e+000	2.922325e+000	9.833852e-001	-4.455118e+000
3.902197467475453e+000	2.922335e+000	9.833307e-001	-4.593466e+000
3.902208540996658e+000	2.922346e+000	9.832737e-001	-4.727740e+000
3.902219614517863e+000	2.922357e+000	9.832142e-001	-4.857938e+000
3.902298044693644e+000	2.922435e+000	9.825642e-001	-5.250230e+002
3.902298807633098e+000	2.922435e+000	9.824527e-001	-1.551463e+001
3.902299112808879e+000	2.922436e+000	9.824499e-001	-1.218745e+001
3.902299723160442e+000	2.922436e+000	9.824461e-001	-5.912590e+000
3.902300943863566e+000	2.922437e+000	9.824380e-001	-6.666088e+000
3.902322916519816e+000	2.922459e+000	9.822867e-001	-6.831614e+000
3.902344889176066e+000	2.922480e+000	9.821321e-001	-6.980376e+000
3.902366861832316e+000	2.922502e+000	9.819743e-001	-7.112374e+000
3.902388834488566e+000	2.922524e+000	9.818131e-001	-7.227608e+000
3.902410807144817e+000	2.922545e+000	9.816486e-001	-7.326079e+000
3.902432779801067e+000	2.922567e+000	9.814808e-001	-7.407786e+000
3.902454752457317e+000	2.922588e+000	9.813098e-001	-7.472729e+000
3.902611612808879e+000	2.922742e+000	9.793578e-001	-6.785799e+002
3.902612070572551e+000	2.922742e+000	9.792729e-001	-7.118479e+000
3.902612680924114e+000	2.922743e+000	9.792686e-001	-6.693395e+000
3.902613901627238e+000	2.922744e+000	9.792594e-001	-7.529863e+000
3.902624713569203e+000	2.922755e+000	9.791783e-001	-7.478585e+000
3.902635525511167e+000	2.922765e+000	9.790985e-001	-7.423337e+000
3.902646337453132e+000	2.922776e+000	9.790199e-001	-7.364117e+000
3.902657149395095e+000	2.922787e+000	9.789426e-001	-7.300927e+000
3.902667961337060e+000	2.922797e+000	9.788666e-001	-7.233765e+000
3.902678773279024e+000	2.922808e+000	9.787918e-001	-7.162633e+000
3.902689585220989e+000	2.922818e+000	9.787183e-001	-7.087529e+000
3.902768015396770e+000	2.922895e+000	9.779830e-001	-5.403848e+002
3.902768778336223e+000	2.922896e+000	9.778692e-001	-1.315918e+001
3.902769083512004e+000	2.922896e+000	9.778669e-001	-1.033783e+001
3.902769693863567e+000	2.922897e+000	9.778637e-001	-5.004374e+000
3.902770914566692e+000	2.922898e+000	9.778568e-001	-5.615982e+000
3.902807535660442e+000	2.922934e+000	9.776646e-001	-5.198355e+000
3.902846750748333e+000	2.922972e+000	9.773977e-001	-3.911394e+002
3.902847666275676e+000	2.922973e+000	9.773549e-001	-3.644244e+000
3.902848886978801e+000	2.922974e+000	9.773499e-001	-4.083713e+000
3.902885508072552e+000	2.923010e+000	9.772176e-001	-3.552057e+000
3.902924723160442e+000	2.923048e+000	9.770507e-001	-2.341172e+002
3.902925638687786e+000	2.923049e+000	9.770253e-001	-1.942126e+000
3.902926859390911e+000	2.923050e+000	9.770226e-001	-2.164253e+000
3.902943949234661e+000	2.923067e+000	9.769904e-001	-1.868631e+000
3.902963480484661e+000	2.923086e+000	9.769642e-001	-1.519528e+000
3.903002542984661e+000	2.923124e+000	9.769349e-001	-9.574261e-001
3.903080667984661e+000	2.923201e+000	9.769012e-001	-4.872263e-001
3.903236917984661e+000	2.923353e+000	9.768096e-001	-4.800189e-001
3.903549417984661e+000	2.923658e+000	9.765737e-001	-7.238111e-001
3.904174417984661e+000	2.924268e+000	9.763244e-001	-5.922920e-001
3.905425028336224e+000	2.925490e+000	9.768655e-001	3.907101e+002
3.905425219071087e+000	2.925490e+000	9.769132e-001	2.705892e-001
3.905425295365033e+000	2.925490e+000	9.769132e-001	2.197266e-001
3.905425447952923e+000	2.925490e+000	9.769132e-001	1.688639e-001
3.905425753128704e+000	2.925490e+000	9.769133e-001	1.724243e-001
3.905426363480267e+000	2.925491e+000	9.769134e-001	1.889547e-001
3.905427584183392e+000	2.925492e+000	9.769136e-001	1.914501e-001
3.905471878268213e+000	2.925535e+000	9.769225e-001	1.936924e-001
3.905516172353035e+000	2.925579e+000	9.769310e-001	1.943061e-001
3.905560466437856e+000	2.925622e+000	9.769391e-001	1.932914e-001
3.905604760522678e+000	2.925665e+000	9.769468e-001	1.906482e-001
3.905649054607499e+000	2.925709e+000	9.769542e-001	1.863765e-001
3.905693348692321e+000	2.925752e+000	9.769612e-001	1.804762e-001
3.905737642777142e+000	2.925795e+000	9.769678e-001	1.729475e-001
3.906050142777142e+000	2.926100e+000	9.769483e-001	4.012855e-002
3.906675447952923e+000	2.926711e+000	9.765416e-001	-4.693360e+002
3.906677279007611e+000	2.926713e+000	9.764450e-001	-6.738980e-001
3.906679720413861e+000	2.926715e+000	9.764432e-001	-7.561922e-001
3.906713900101361e+000	2.926749e+000	9.764183e-001	-7.268849e-001
3.906752962601361e+000	2.926787e+000	9.763922e-001	-6.877345e-001
3.906831087601361e+000	2.926863e+000	9.763502e-001	-5.916936e-001
3.906987337601361e+000	2.927016e+000	9.762871e-001	-3.835387e-001
3.907026400101361e+000	2.927054e+000	9.762732e-001	3.540058e-001
3.907026552689251e+000	2.927054e+000	9.762733e-001	5.026787e-001
3.907026857865033e+000	2.927054e+000	9.762735e-001	7.506371e-001
3.907027468216595e+000	2.927055e+000	9.762740e-001	7.127762e-001
3.907028688919720e+000	2.927056e+000	9.762750e-001	8.233706e-001
3.907045778763470e+000	2.927073e+000	9.762937e-001	1.120453e+000
3.907065310013470e+000	2.927092e+000	9.763252e-001	1.447135e+000
3.907104525101361e+000	2.927130e+000	9.764434e-001	2.019635e+002
3.907105440628705e+000	2.927131e+000	9.764661e-001	2.509117e+000
3.907106661331830e+000	2.927132e+000	9.764695e-001	2.841616e+000
3.907117473273794e+000	2.927143e+000	9.765021e-001	2.998838e+000
3.907128285215758e+000	2.927153e+000	9.765372e-001	3.152175e+000
3.907139097157723e+000	2.927164e+000	9.765748e-001	3.301627e+000
3.907149909099687e+000	2.927174e+000	9.766149e-001	3.447193e+000
3.907160721041651e+000	2.927185e+000	9.766575e-001	3.588874e+000
3.907171532983615e+000	2.927195e+000	9.767027e-001	3.726670e+000
3.907182344925580e+000	2.927206e+000	9.767503e-001	3.860580e+000
3.907260775101361e+000	2.927283e+000	9.772938e-001	4.456215e+002
3.907261385452924e+000	2.927283e+000	9.773872e-001	9.985308e+001
3.907261538040814e+000	2.927284e+000	9.773893e-001	1.507339e+001
3.907261576187787e+000	2.927284e+000	9.773898e-001	1.226603e+001
3.907261652481732e+000	2.927284e+000	9.773902e-001	5.521647e+000
3.907261805069623e+000	2.927284e+000	9.773910e-001	5.156454e+000
3.907262110245404e+000	2.927284e+000	9.773928e-001	5.778249e+000
3.907284344480895e+000	2.927306e+000	9.775266e-001	5.975293e+000
3.907306578716387e+000	2.927327e+000	9.776647e-001	6.154207e+000
3.907328812951878e+000	2.927349e+000	9.778072e-001	6.314992e+000
3.907351047187369e+000	2.927371e+000	9.779540e-001	6.457647e+000
3.907373281422859e+000	2.927393e+000	9.781053e-001	6.582173e+000
3.907395515658351e+000	2.927414e+000	9.782608e-001	6.688569e+000
3.907417749893842e+000	2.927436e+000	9.784208e-001	6.776836e+000
3.907574610245404e+000	2.927590e+000	9.802502e-001	6.427622e+002
3.907574762833295e+000	2.927590e+000	9.803290e-001	1.365214e+002
3.907574800980268e+000	2.927590e+000	9.803294e-001	9.090169e+000
3.907574877274213e+000	2.927590e+000	9.803299e-001	7.006836e+000
3.907575029862104e+000	2.927590e+000	9.803309e-001	6.481934e+000
3.907575335037885e+000	2.927591e+000	9.803331e-001	7.293701e+000
3.907586408559090e+000	2.927601e+000	9.804140e-001	7.272700e+000
3.907597482080296e+000	2.927612e+000	9.804938e-001	7.244567e+000
3.907608555601501e+000	2.927623e+000	9.805728e-001	7.209302e+000
3.907619629122707e+000	2.927634e+000	9.806508e-001	7.166905e+000
3.907630702643912e+000	2.927645e+000	9.807279e-001	7.117376e+000
3.907641776165117e+000	2.927656e+000	9.808040e-001	7.060714e+000
3.907652849686323e+000	2.927667e+000	9.808792e-001	6.996921e+000
3.907731279862104e+000	2.927743e+000	9.816207e-001	5.499654e+002
3.907732042801557e+000	2.927744e+000	9.817366e-001	1.371613e+001
3.907732347977338e+000	2.927745e+000	9.817390e-001	1.076940e+001
3.907732958328901e+000	2.927745e+000	9.817424e-001	5.210177e+000
3.907734179032026e+000	2.927746e+000	9.817495e-001	5.855385e+000
3.907744990973990e+000	2.927757e+000	9.818120e-001	5.759098e+000
3.907755802915955e+000	2.927768e+000	9.818724e-001	5.658974e+000
3.907766614857919e+000	2.927778e+000	9.819307e-001	5.555012e+000
3.907777426799883e+000	2.927789e+000	9.819870e-001	5.447212e+000
3.907788238741847e+000	2.927799e+000	9.820413e-001	5.335575e+000
3.907799050683812e+000	2.927810e+000	9.820935e-001	5.220101e+000
3.907809862625776e+000	2.927821e+000	9.821436e-001	5.100789e+000
3.907888292801557e+000	2.927898e+000	9.826180e-001	3.304188e+002
3.907890123856245e+000	2.927900e+000	9.826895e-001	2.624003e+000
3.907892565262495e+000	2.927902e+000	9.826966e-001	2.919873e+000
3.907926744949995e+000	2.927936e+000	9.827799e-001	2.400495e+000
3.907965960037886e+000	2.927974e+000	9.828802e-001	1.317143e+002
3.907966265213667e+000	2.927974e+000	9.828937e-001	8.783115e+001
3.907966875565229e+000	2.927975e+000	9.828942e-001	8.678436e-001
3.907968096268354e+000	2.927976e+000	9.828954e-001	9.606679e-001
3.907985186112104e+000	2.927993e+000	9.829071e-001	6.597812e-001
3.908004717362104e+000	2.928012e+000	9.829131e-001	3.998489e-001
3.908043779862104e+000	2.928051e+000	9.829209e-001	2.103222e-001
3.908121904862104e+000	2.928127e+000	9.829453e-001	2.488258e-001
3.908278154862104e+000	2.928281e+000	9.830353e-001	4.771972e-001
3.908590654862104e+000	2.928588e+000	9.832461e-001	6.745893e-001
3.909215654862104e+000	2.929203e+000	9.833944e-001	4.558240e-001
3.910465654862104e+000	2.930431e+000	9.829460e-001	-1.700094e-001
3.912965654862104e+000	2.932887e+000	9.821859e-001	-4.257491e-001
3.917965654862104e+000	2.937799e+000	9.823744e-001	-3.430545e-002
3.922965654862104e+000	2.942710e+000	9.822072e-001	-3.344667e-002
3.927965654862104e+000	2.947616e+000	9.812878e-001	-1.838761e-001
3.932965654862104e+000	2.952523e+000	9.812479e-001	-7.981822e-003
3.937965654862104e+000	2.957433e+000	9.821633e-001	1.830848e-001
3.942965654862104e+000	2.962343e+000	9.820238e-001	-2.790492e-002
3.947965654862104e+000	2.967250e+000	9.812109e-001	-1.625699e-001
3.952965654862104e+000	2.972160e+000	9.821246e-001	1.827317e-001
3.957965807449994e+000	2.977080e+000	9.849489e-001	2.154168e+003
3.957966722977338e+000	2.977081e+000	9.851688e-001	8.561452e-001
3.957967943680463e+000	2.977082e+000	9.851699e-001	9.422779e-001
3.957985033524213e+000	2.977099e+000	9.851813e-001	6.461573e-001
3.958004564774213e+000	2.977118e+000	9.851828e-001	2.751871e-001
3.958043779862104e+000	2.977156e+000	9.851516e-001	-7.696052e+001
3.958044695389448e+000	2.977157e+000	9.851425e-001	-1.431147e+000
3.958045916092572e+000	2.977159e+000	9.851406e-001	-1.637348e+000
3.958063005936323e+000	2.977175e+000	9.851068e-001	-2.001734e+000
3.958082537186323e+000	2.977195e+000	9.850559e-001	-2.404925e+000
3.958121752274213e+000	2.977233e+000	9.848750e-001	-3.026019e+002
3.958122667801557e+000	2.977234e+000	9.848412e-001	-3.646405e+000
3.958123888504682e+000	2.977235e+000	9.848362e-001	-4.121908e+000
3.958160509598432e+000	2.977272e+000	9.846649e-001	-4.754244e+000
3.958199724686323e+000	2.977310e+000	9.843594e-001	-4.879563e+002
3.958200640213667e+000	2.977311e+000	9.843053e-001	-5.441411e+000
3.958201860916792e+000	2.977312e+000	9.842978e-001	-6.143061e+000
3.958212672858756e+000	2.977323e+000	9.842295e-001	-6.294544e+000
3.958223484800720e+000	2.977334e+000	9.841589e-001	-6.441280e+000
3.958234296742685e+000	2.977344e+000	9.840860e-001	-6.583269e+000
3.958245108684649e+000	2.977355e+000	9.840107e-001	-6.720512e+000
3.958255920626613e+000	2.977365e+000	9.839332e-001	-6.853007e+000
3.958266732568577e+000	2.977376e+000	9.838532e-001	-6.980755e+000
3.958277544510542e+000	2.977387e+000	9.837710e-001	-7.103757e+000
3.958355974686323e+000	2.977464e+000	9.828710e-001	-7.143568e+002
3.958356737625776e+000	2.977464e+000	9.827195e-001	-2.048442e+001
3.958357042801557e+000	2.977465e+000	9.827160e-001	-1.609497e+001
3.958357653153120e+000	2.977465e+000	9.827109e-001	-7.809385e+000
3.958358873856245e+000	2.977467e+000	9.827002e-001	-8.795707e+000
3.958380846512495e+000	2.977488e+000	9.825023e-001	-8.934034e+000
3.958402819168745e+000	2.977510e+000	9.823028e-001	-9.052201e+000
3.958424791824995e+000	2.977531e+000	9.821014e-001	-9.150208e+000
3.958446764481245e+000	2.977553e+000	9.818984e-001	-9.228054e+000
3.958468737137495e+000	2.977574e+000	9.816935e-001	-9.285741e+000
3.958490709793745e+000	2.977596e+000	9.814870e-001	-9.323266e+000
3.958512682449995e+000	2.977618e+000	9.812787e-001	-9.340631e+000
3.958669542801558e+000	2.977771e+000	9.789565e-001	-7.937967e+002
3.958670000565229e+000	2.977772e+000	9.788572e-001	-7.992808e+000
3.958670610916792e+000	2.977772e+000	9.788524e-001	-7.515017e+000
3.958671831619917e+000	2.977773e+000	9.788421e-001	-8.445661e+000
3.958682643561881e+000	2.977784e+000	9.787515e-001	-8.354489e+000
3.958693455503846e+000	2.977795e+000	9.786630e-001	-8.258374e+000
3.958704267445810e+000	2.977805e+000	9.785766e-001	-8.157315e+000
3.958715079387774e+000	2.977816e+000	9.784921e-001	-8.051311e+000
3.958725891329738e+000	2.977826e+000	9.784098e-001	-7.940364e+000
3.958736703271703e+000	2.977837e+000	9.783294e-001	-7.824472e+000
3.958747515213667e+000	2.977848e+000	9.782512e-001	-7.703636e+000
3.958825945389448e+000	2.977924e+000	9.774846e-001	-5.524734e+002
3.958826708328902e+000	2.977925e+000	9.773685e-001	-1.278280e+001
3.958827013504683e+000	2.977925e+000	9.773663e-001	-1.003952e+001
3.958827623856245e+000	2.977926e+000	9.773631e-001	-4.856046e+000
3.958828844559370e+000	2.977927e+000	9.773565e-001	-5.444034e+000
3.958865465653120e+000	2.977963e+000	9.771767e-001	-4.838366e+000
3.958904680741011e+000	2.978001e+000	9.769419e-001	-3.349089e+002
3.958905596268355e+000	2.978002e+000	9.769055e-001	-2.909978e+000
3.958906816971480e+000	2.978003e+000	9.769015e-001	-3.249629e+000
3.958943438065230e+000	2.978039e+000	9.768063e-001	-2.508325e+000
3.958982500565230e+000	2.978077e+000	9.767179e-001	-1.155500e+002
3.958982653153121e+000	2.978077e+000	9.767036e-001	-1.156332e+002
3.958982767594039e+000	2.978077e+000	9.767001e-001	-5.615234e-001
3.958982920181930e+000	2.978078e+000	9.766999e-001	-5.533854e-001
3.958983225357711e+000	2.978078e+000	9.766998e-001	-6.306966e-001
3.958985056412398e+000	2.978080e+000	9.766988e-001	-5.802472e-001
3.958992380631148e+000	2.978087e+000	9.766958e-001	-4.102995e-001
3.959002146256148e+000	2.978096e+000	9.766942e-001	-2.307209e-001
3.959021677506148e+000	2.978116e+000	9.766939e-001	-5.652979e-002
3.959060740006148e+000	2.978154e+000	9.766965e-001	4.607891e-002
3.959138865006148e+000	2.978230e+000	9.767074e-001	1.141558e-001
3.959295115006148e+000	2.978383e+000	9.767436e-001	1.983685e-001
3.959607615006148e+000	2.978688e+000	9.768389e-001	2.846256e-001
3.960232615006148e+000	2.979299e+000	9.770373e-001	3.215585e-001
3.961482615006148e+000	2.980520e+000	9.772895e-001	2.576070e-001
3.963982615006148e+000	2.982966e+000	9.779601e-001	2.070500e-001
3.968982615006148e+000	2.987870e+000	9.803232e-001	4.178460e-001
3.973982615006148e+000	2.992778e+000	9.816374e-001	2.628483e-001
3.978982615006148e+000	2.997683e+000	9.810340e-001	-1.206795e-001
3.983982615006148e+000	3.002582e+000	9.798350e-001	-2.398006e-001
3.988982615006148e+000	3.007481e+000	9.796882e-001	-2.935312e-002
3.993982615006148e+000	3.012389e+000	9.816979e-001	4.019275e-001
3.998982615006148e+000	3.017311e+000	9.844344e-001	5.473076e-001
4.003982615006148e+000	3.022235e+000	9.848330e-001	7.971530e-002
4.008982615006148e+000	3.027148e+000	9.824908e-001	-4.684364e-001
4.013982767594039e+000	3.032049e+000	9.801331e-001	2.999319e+003
4.013983683121382e+000	3.032050e+000	9.804379e-001	-3.376007e-001
4.013984903824508e+000	3.032051e+000	9.804375e-001	-3.643990e-001
4.013992228043257e+000	3.032058e+000	9.804356e-001	-2.569536e-001
4.014001993668257e+000	3.032068e+000	9.804350e-001	-1.252703e-001
4.014021524918258e+000	3.032087e+000	9.804385e-001	8.892100e-002
4.014060587418258e+000	3.032125e+000	9.804620e-001	4.381367e-001
4.014138712418258e+000	3.032202e+000	9.805716e-001	1.131488e+002
4.014139017594039e+000	3.032202e+000	9.805996e-001	1.141074e+002
4.014139093887985e+000	3.032202e+000	9.806066e-001	2.395098e+001
4.014139112961471e+000	3.032202e+000	9.806066e-001	-4.567871e+000
4.014139117729842e+000	3.032202e+000	9.806066e-001	-5.078125e+000
4.014139127266585e+000	3.032202e+000	9.806066e-001	0.000000e+000
4.014139146340071e+000	3.032202e+000	9.806067e-001	5.468750e+000
4.014139184487044e+000	3.032202e+000	9.806068e-001	3.125000e+000
4.014139260780989e+000	3.032202e+000	9.806069e-001	1.590983e+000
4.014139413368880e+000	3.032202e+000	9.806072e-001	1.677450e+000
4.014139718544661e+000	3.032203e+000	9.806077e-001	1.742299e+000
4.014140328896223e+000	3.032203e+000	9.806088e-001	1.759211e+000
4.014143991005598e+000	3.032207e+000	9.806153e-001	1.786943e+000
4.014178170693099e+000	3.032240e+000	9.806831e-001	1.998992e+000
4.014217233193099e+000	3.032279e+000	9.807739e-001	2.218660e+000
4.014295358193099e+000	3.032356e+000	9.809883e-001	2.585213e+000
4.014451608193099e+000	3.032509e+000	9.814806e-001	3.027208e+000
4.014764260780989e+000	3.032816e+000	9.829904e-001	2.296370e+003
4.014765176308333e+000	3.032817e+000	9.832259e-001	2.335294e+000
4.014766397011458e+000	3.032818e+000	9.832291e-001	2.621889e+000
4.014777208953422e+000	3.032829e+000	9.832570e-001	2.568533e+000
4.014788020895387e+000	3.032839e+000	9.832837e-001	2.513356e+000
4.014798832837351e+000	3.032850e+000	9.833094e-001	2.456357e+000
4.014809644779316e+000	3.032861e+000	9.833339e-001	2.397537e+000
4.014820456721280e+000	3.032871e+000	9.833573e-001	2.336896e+000
4.014831268663245e+000	3.032882e+000	9.833796e-001	2.274433e+000
4.014842080605209e+000	3.032892e+000	9.834008e-001	2.210149e+000
4.014920510780990e+000	3.032970e+000	9.835956e-001	1.317197e+002
4.014921121132552e+000	3.032970e+000	9.836227e-001	8.788474e+001
4.014922341835677e+000	3.032971e+000	9.836239e-001	9.452343e-001
4.014924783241927e+000	3.032974e+000	9.836264e-001	1.045978e+000
4.014958962929428e+000	3.033007e+000	9.836535e-001	7.730419e-001
4.014998025429428e+000	3.033046e+000	9.836663e-001	4.698268e-001
4.015076150429428e+000	3.033123e+000	9.836488e-001	-1.893761e-002
4.015232400429428e+000	3.033276e+000	9.835038e-001	-6.783973e-001
4.015544900429427e+000	3.033584e+000	9.830719e-001	-1.280495e+000
4.016169900429428e+000	3.034197e+000	9.823923e-001	-1.285422e+000
4.017419900429427e+000	3.035425e+000	9.820779e-001	-5.704352e-001
4.019919900429428e+000	3.037881e+000	9.823195e-001	8.203942e-002
4.024919900429428e+000	3.042788e+000	9.815291e-001	-8.901385e-002
4.029919900429428e+000	3.047692e+000	9.807233e-001	-1.611636e-001
4.034919900429427e+000	3.052597e+000	9.810793e-001	7.120261e-002
4.039919900429427e+000	3.057504e+000	9.814897e-001	8.208205e-002
4.044919900429427e+000	3.062412e+000	9.815723e-001	1.652800e-002
4.049919900429427e+000	3.067325e+000	9.825475e-001	1.950414e-001
4.054920053017318e+000	3.072245e+000	9.838311e-001	-3.327737e+003
4.054920968544661e+000	3.072246e+000	9.834937e-001	1.321793e+000
4.054922189247787e+000	3.072247e+000	9.834955e-001	1.482757e+000
4.054939279091537e+000	3.072264e+000	9.835179e-001	1.296919e+000
4.054997872841537e+000	3.072321e+000	9.835533e-001	6.374277e-001
4.055076303017319e+000	3.072399e+000	9.835292e-001	-4.602214e+001
4.055076913368881e+000	3.072399e+000	9.835195e-001	-3.109693e+001
4.055078134072006e+000	3.072400e+000	9.835182e-001	-9.681861e-001
4.055080575478256e+000	3.072403e+000	9.835155e-001	-1.107069e+000
4.055114755165756e+000	3.072436e+000	9.834692e-001	-1.374383e+000
4.055153817665756e+000	3.072475e+000	9.833993e-001	-1.655479e+000
4.055231942665756e+000	3.072552e+000	9.832151e-001	-2.140372e+000
4.055388192665756e+000	3.072705e+000	9.827420e-001	-2.800980e+000
4.055700845253647e+000	3.073012e+000	9.811514e-001	-2.521952e+003
4.055701760780990e+000	3.073013e+000	9.808925e-001	-2.859497e+000
4.055702981484116e+000	3.073014e+000	9.808886e-001	-3.214057e+000
4.055713793426079e+000	3.073025e+000	9.808542e-001	-3.170810e+000
4.055724605368044e+000	3.073035e+000	9.808208e-001	-3.125581e+000
4.055735417310008e+000	3.073046e+000	9.807883e-001	-3.078370e+000
4.055746229251973e+000	3.073057e+000	9.807567e-001	-3.029176e+000
4.055757041193937e+000	3.073067e+000	9.807261e-001	-2.978001e+000
4.055767853135902e+000	3.073078e+000	9.806964e-001	-2.924843e+000
4.055778665077866e+000	3.073088e+000	9.806677e-001	-2.869704e+000
4.055857095253647e+000	3.073165e+000	9.803907e-001	-1.966750e+002
4.055858926308335e+000	3.073167e+000	9.803480e-001	-1.656135e+000
4.055861367714584e+000	3.073169e+000	9.803435e-001	-1.848360e+000
4.055895547402085e+000	3.073203e+000	9.802882e-001	-1.600901e+000
4.055934609902085e+000	3.073241e+000	9.802437e-001	-1.296337e+000
4.056012734902085e+000	3.073318e+000	9.801859e-001	-8.612336e-001
4.056168984902085e+000	3.073471e+000	9.800495e-001	-7.465852e-001
4.056481484902085e+000	3.073777e+000	9.796683e-001	-1.109367e+000
4.057106790077866e+000	3.074389e+000	9.786045e-001	-6.609617e+002
4.057108621132554e+000	3.074391e+000	9.784740e-001	2.200222e+000
4.057111062538803e+000	3.074394e+000	9.784801e-001	2.501277e+000
4.057145242226304e+000	3.074427e+000	9.785785e-001	2.910124e+000
4.057184304726304e+000	3.074465e+000	9.787168e-001	3.337276e+000
4.057262734902086e+000	3.074542e+000	9.791851e-001	3.835869e+002
4.057263497841539e+000	3.074543e+000	9.792666e-001	1.159363e+001
4.057263803017320e+000	3.074543e+000	9.792687e-001	9.114329e+000
4.057264413368882e+000	3.074543e+000	9.792715e-001	4.427338e+000
4.057265634072008e+000	3.074545e+000	9.792776e-001	4.987160e+000
4.057309928156829e+000	3.074588e+000	9.795201e-001	5.291564e+000
4.057354222241650e+000	3.074631e+000	9.797669e-001	5.541133e+000
4.057398516326471e+000	3.074675e+000	9.800183e-001	5.735867e+000
4.057442810411294e+000	3.074718e+000	9.802740e-001	5.875766e+000
4.057487104496115e+000	3.074762e+000	9.805342e-001	5.960830e+000
4.057531398580936e+000	3.074805e+000	9.807988e-001	5.991059e+000
4.057575692665758e+000	3.074849e+000	9.810679e-001	5.966452e+000
4.057888345253648e+000	3.075156e+000	9.836837e-001	3.291845e+003
4.057888459694566e+000	3.075156e+000	9.837844e-001	4.580078e+000
4.057888478768052e+000	3.075156e+000	9.837844e-001	5.208333e+000
4.057888516915025e+000	3.075156e+000	9.837846e-001	4.475912e+000
